,Unnamed: 0,name,location,rest_type,dish_liked,cuisines,listed_in(type),cost
833,833,New Rajadhani Spicy,Kumaraswamy Layout,Casual Dining,,North Indian,Dine-out,moderate
834,834,Matru Sagar,Mysore Road,Quick Bites,,"South Indian, North Indian",Dine-out,cheap
835,835,Sri Udupi Veg,Jayanagar,Quick Bites,,South Indian,Dine-out,cheap
836,836,50-50 EATING HOUSE,Basavanagudi,Quick Bites,,"South Indian, Biryani",Dine-out,cheap
837,837,Aahar Cafe,Basavanagudi,Quick Bites,,South Indian,Dine-out,cheap
838,838,Om Shiva Shakthi Chats Centre,Basavanagudi,Quick Bites,,"Street Food, Fast Food",Dine-out,cheap
839,839,Juice Junction Food Court,Basavanagudi,Quick Bites,,"Juices, South Indian, Chinese, Fast Food",Dine-out,cheap
840,840,Burger King,Basavanagudi,Quick Bites,,"Burger, Fast Food, Beverages",Dine-out,moderate
841,841,Inchara Restaurant,Basavanagudi,Quick Bites,,"North Indian, Chinese",Dine-out,cheap
842,842,Rolls Corner,Basavanagudi,Quick Bites,,"Fast Food, Rolls",Dine-out,cheap
843,843,Charisma's Matru Sagar,Mysore Road,Quick Bites,,"South Indian, Chinese",Dine-out,cheap
844,844,New Ambur Hot Dum Biryani,Mysore Road,Quick Bites,,Biryani,Dine-out,cheap
845,845,Sticke2Waffles,Basavanagudi,Quick Bites,,"South Indian, Fast Food",Dine-out,cheap
846,846,Nimmoora Thindi,Mysore Road,Quick Bites,,"North Indian, South Indian",Dine-out,cheap
847,847,Oasis Food Center,Basavanagudi,Quick Bites,,Fast Food,Dine-out,cheap
848,848,Godumana Moddha Hotel,Mysore Road,Quick Bites,,Biryani,Dine-out,cheap
849,849,Akash Gowdru Biryani Center,Uttarahalli,Quick Bites,,"North Indian, Chinese",Dine-out,cheap
850,850,New Sri Udupi Restaurant,Jayanagar,Quick Bites,,"North Indian, South Indian, Chinese, Beverages, Fast Food",Dine-out,cheap
851,851,Shri Vinayaka Ice N Juice,Basavanagudi,Quick Bites,,"Beverages, Fast Food",Dine-out,cheap
852,852,Happy Chopsticks,Basavanagudi,Quick Bites,,"Chinese, Fast Food",Dine-out,cheap
853,853,Ambur Dum Biriyani,Basavanagudi,Quick Bites,,Biryani,Dine-out,cheap
854,854,Food Plaza,Basavanagudi,Quick Bites,,"South Indian, North Indian, Chinese",Dine-out,cheap
855,855,Jcubez,Banashankari,Lounge,"Beer, Chicken Wings, Chilli Chicken, Onion Rings, Fries",Finger Food,Drinks & nightlife,expensive
856,856,Gustoes Beer House,Banashankari,Pub,"Beer, Wedges, Pizza, Nachos, Salads, Papaya Salad, Buffalo Wings","Continental, Italian, Mexican, North Indian, Chinese, Steak",Drinks & nightlife,expensive
857,857,Blue Wings Bar & Restaurant,Banashankari,"Bar, Casual Dining",,"North Indian, Chinese",Drinks & nightlife,moderate
858,858,Vi Ra's Bar and Restaurant,Banashankari,Bar,Chilli Chicken,"South Indian, North Indian, Chinese",Drinks & nightlife,moderate
859,859,K27 - The Pub,Banashankari,Bar,,"Chinese, North Indian",Drinks & nightlife,expensive
860,860,Linnet Bar & Restaurant,Banashankari,Bar,,"Fast Food, Finger Food",Drinks & nightlife,cheap
861,861,Darbar,Banashankari,Bar,"Paneer Tikka, Dal Kichadi, French Fries","North Indian, Chinese",Drinks & nightlife,moderate
862,862,Soho Bar & Grill,Basavanagudi,Pub,"Thai Chicken, Chicken Lollipop, Cocktails, Jeera Rice, Rolls, Draught Beer, French Fries","North Indian, Chinese, Thai",Drinks & nightlife,expensive
863,863,Deja Vu Resto Bar,Bannerghatta Road,Pub,"Gajar Ka Halwa, Chilli Chicken, Hara Bhara Kebab, Custard, Brownie, Sev Puri, Pasta","North Indian, Italian",Buffet,moderate
864,864,Fattoush,Bannerghatta Road,Casual Dining,"Mango Chiller, Fattoush, Prawn, Salads, Vegetable Biryani, Irani Chicken Tikka, Chilli Chicken","Arabian, Biryani, Chinese, Middle Eastern, Fast Food, North Indian, Mughlai, Seafood",Buffet,expensive
865,865,Empire Restaurant,Bannerghatta Road,Casual Dining,"Chicken Satay, Mutton Brain, Egg Biryani, Paneer Tikka Masala, Rolls, Lemon Chicken, Butter Chicken","North Indian, Mughlai, South Indian, Chinese",Buffet,moderate
866,866,Abhiruchi Hotel,Bannerghatta Road,Casual Dining,"Egg Biryani, Chicken Curry, Chicken Boneless Biryani, Chilli Chicken, Vegetable Biryani, Jeera Rice","Andhra, Biryani, North Indian, Chinese",Buffet,cheap
867,867,Tulips,Bannerghatta Road,Casual Dining,,"North Indian, South Indian, Chinese, Continental",Buffet,moderate
868,868,Barbeque Nation,JP Nagar,Casual Dining,"Lunch Buffet, Goan Fish Curry, Mocktails, Chicken Biryani, Cocktails, Paan Kulfi, Pasta","North Indian, European, Mediterranean, BBQ, Kebab",Buffet,expensive
869,869,Sattvam,JP Nagar,Casual Dining,"Noodles, Veg Buffet, Mango Juice, White Pasta, Panipuri, Thin Crust Pizza, Dal Makhani","North Indian, South Indian",Buffet,expensive
870,870,24th Main,JP Nagar,Casual Dining,"Carrot Halwa, Paneer Satay, Manchow Soup, Gajar Ka Halwa, Butter Naan, Mocktails, Tandoori Mushrooms","North Indian, South Indian, Chinese",Buffet,moderate
871,871,Zaitoon,JP Nagar,Casual Dining,"Hummus Falafel, Gulab Jamun, Shawarma, Bbq Chicken, Mojito, Chicken Biryani, Manchow Soup","BBQ, Arabian, Chinese, North Indian, Desserts",Buffet,expensive
872,872,Mango Greens,JP Nagar,Casual Dining,,"North Indian, Continental, Chinese",Buffet,moderate
873,873,Oye Amritsar,JP Nagar,Casual Dining,"Lassi, Raita, Dal Makhani, Panneer Butter Masala, Jalebi, Biryani, Paneer Tikka",North Indian,Buffet,expensive
874,874,Melt - Eden Park,JP Nagar,Casual Dining,"Tandoori Chicken, Biryani, Paneer Tikka, Chicken Curry, Plain Rice, Cheese Naan, Malaysian Noodles","North Indian, Chinese, Thai, Mughlai, Seafood",Buffet,expensive
875,875,Crave Bit Cafe,JP Nagar,Cafe,,Cafe,Buffet,moderate
876,876,Spice Code,JP Nagar,Casual Dining,"Fries, Lunch Buffet, Appam, Manchow Soup, Paneer Tikka, Vegetable Stew, Biryani","South Indian, North Indian, Chinese, Biryani",Buffet,expensive
877,877,The Onyx - The HHI Select Bengaluru,JP Nagar,Casual Dining,"Chaat, Custard, Fish, Pepper Chicken, Lunch Buffet, Chicken Tikka, Salads","North Indian, Chinese, Continental",Buffet,moderate
878,878,The Pavillion,JP Nagar,Casual Dining,,"North Indian, Continental, South Indian, Chinese",Buffet,expensive
879,879,Sankranthi Veg Restaurant,BTM,Casual Dining,"Tea, Vada Sambar, Masala Dosa","South Indian, North Indian, Chinese",Buffet,moderate
880,880,Tisano Cafe,Bannerghatta Road,Cafe,,"Cafe, Fast Food, Chinese, Continental",Cafes,cheap
881,881,Cafe Kabana,Bannerghatta Road,Cafe,"Mocktails, Peri Peri Chicken Pizza, Wings, Pasta, English Breakfast, Fries, Jalapeno Cheeseballs","Cafe, Continental",Cafes,moderate
882,882,Butterly,Bannerghatta Road,Cafe,"Burgers, Sandwiches, Pizza, French Fries, Cheesecake","Cafe, Bakery, Beverages",Cafes,cheap
883,883,Cafe Conico,Bannerghatta Road,Cafe,,"Cafe, Beverages",Cafes,moderate
884,884,Black Mug Cafe,Bannerghatta Road,Cafe,Coffee,Cafe,Cafes,cheap
885,885,#refuel,Bannerghatta Road,Cafe,"Thick Shakes, Sandwiches, Pasta, Mocktails","Cafe, Beverages",Cafes,cheap
886,886,WAFL,Bannerghatta Road,Food Court,Waffles,"Cafe, Fast Food, Desserts, Beverages",Cafes,cheap
887,887,Vaho Kafe & Pressery,Bannerghatta Road,Cafe,"Salad, Chicken Curry, Peri Peri Chicken, Thai Red Curry, Momos, Chicken Satay, Pasta","Cafe, Healthy Food, Asian, Italian, North Indian, Biryani, Juices",Cafes,cheap
888,888,Dreamcatcher,Bannerghatta Road,Cafe,"English Breakfast, Sandwiches",Cafe,Cafes,moderate
889,889,Cafe Coffee Day,Bannerghatta Road,Cafe,,"Cafe, Fast Food",Cafes,moderate
890,890,Cafe Arabica,Bannerghatta Road,"Cafe, Bakery","Coffee, French Fries, Lemon Tea, Veg Sandwich","Cafe, Bakery",Cafes,moderate
891,891,Starbucks,Bannerghatta Road,Cafe,,"Cafe, Desserts",Cafes,moderate
892,892,Smoor,Bannerghatta Road,Dessert Parlor,,"Desserts, Cafe, Beverages",Cafes,moderate
893,893,Kalmane Koffees,Bannerghatta Road,Cafe,"Brownie, Filter Coffee",Cafe,Cafes,cheap
894,894,Shee-Sha Cafe,Bannerghatta Road,"Cafe, Casual Dining",,"Cafe, North Indian, Chinese, Continental",Cafes,moderate
895,895,Brews N Bites,Bannerghatta Road,"Quick Bites, Cafe",Thin Crust Pizza,"Chinese, Fast Food, Cafe, Street Food, Finger Food",Cafes,moderate
896,896,D2V Cafe,Bannerghatta Road,Cafe,,Cafe,Cafes,moderate
897,897,Wellness Cafe,Bannerghatta Road,Cafe,,"Cafe, Healthy Food",Cafes,cheap
898,898,Cafe Talk,Bannerghatta Road,"Cafe, Casual Dining",,"Cafe, Continental, North Indian, Bakery, Desserts",Cafes,moderate
899,899,Cafe Choco Craze,Bannerghatta Road,Cafe,,"Cafe, Fast Food, Desserts",Cafes,cheap
900,900,Healthy Smoothie,Bannerghatta Road,Delivery,,"American, Bakery, Beverages, Cafe, Healthy Food, Juices, North Indian, Sandwich",Cafes,cheap
901,901,Me N U,Bannerghatta Road,Quick Bites,,"Finger Food, Wraps, Cafe, Continental, Healthy Food",Cafes,cheap
902,902,Slate Cafe,JP Nagar,Cafe,"Pasta, Sandwiches","Cafe, Sandwich, Burger",Cafes,moderate
903,903,Dialogues,JP Nagar,Cafe,"Mayo Sandwich, Pasta, Egg Sandwich, Coffee, Potato Wedges, Vegetable Noodles, Fries","Cafe, Continental",Cafes,moderate
904,904,Cafe Zuppa,JP Nagar,Cafe,,"Cafe, Pizza, Fast Food",Cafes,cheap
905,905,Mudpipe Cafe,JP Nagar,Cafe,"Coffee, Pizza, Nachos, Kit Kat Shake, Garlic Bread, Mexican Rice, Burgers","Cafe, Continental, North Indian",Cafes,moderate
906,906,Crave Bit Cafe,JP Nagar,Cafe,,Cafe,Cafes,moderate
907,907,TAB - Take A Break,JP Nagar,Cafe,"Pizza, Salads, Pasta, Sandwiches, Veg Quiche, Coffee, Tea","Cafe, Continental, Italian",Cafes,cheap
908,908,Biggies Burger 'n' More,JP Nagar,"Quick Bites, Cafe","Burgers, Mojito, Lamb Burger, French Fries, Hot Dog, Bbq Burger, Wedges","Cafe, Burger, Beverages",Cafes,moderate
909,909,Onesta,JP Nagar,"Casual Dining, Cafe","Chicken Alfredo Pizza, Coffee Mousse, Chicken Calzone, Banana Smoothie, Butter Chicken Pizza, Chocolate Pizza, Chicken Tikka Pizza","Pizza, Cafe, Italian",Cafes,moderate
910,910,Cafe Potpourri,JP Nagar,Cafe,"Poha, Coffee, Pav Bhaji, Masala Chai, Sattu Paratha, Sandwich","Cafe, Sandwich, North Indian, Beverages, Desserts",Cafes,cheap
911,911,De Oxford Cafe,JP Nagar,Cafe,,"Cafe, Beverages, Fast Food",Cafes,cheap
912,912,Vinaya Coffee Moments,JP Nagar,Cafe,"Filter Coffee, Pizza, Pasta","Burger, Cafe, Desserts, Sandwich, Italian",Cafes,cheap
913,913,Brew Point,JP Nagar,Cafe,,"Cafe, American, Burger, Sandwich, Fast Food",Cafes,cheap
914,914,The Cravery,JP Nagar,Cafe,,"Continental, Burger, Beverages, Cafe, Italian, Rolls",Cafes,cheap
915,915,Cuppa,JP Nagar,Cafe,"Coffee, Potato Wedges, Tea","Cafe, Fast Food",Cafes,cheap
916,916,Anju's Cafe,JP Nagar,Cafe,,"Cafe, North Indian",Cafes,moderate
917,917,Furry Fairy Paw Paradise,JP Nagar,Cafe,,Cafe,Cafes,cheap
918,918,Junkealth,JP Nagar,Quick Bites,,"Healthy Food, Beverages, Cafe",Cafes,cheap
919,919,Skytouch Le Cafe,JP Nagar,Cafe,"Pizza, Pasta, Bubble Tea, Brownie, Pancakes, Cheesy Garlic Bread, Chocolate Waffles","Cafe, Italian, Desserts",Cafes,moderate
920,920,Woodee Pizza,JP Nagar,Cafe,"Pizza, Lemonade, Chilli Cheese Fries, Thick Shakes","Cafe, Pizza, Fast Food, Beverages",Cafes,cheap
921,921,Hearts Unlock Cafe,BTM,Cafe,,"Cafe, Healthy Food",Cafes,cheap
922,922,eat.fit,BTM,Delivery,"Healthy Breakfast, Salads, Date Pudding, Chicken Curry, Hakka Noodles, Fruit Bowl, Dal Makhani","Healthy Food, North Indian, Biryani, Continental, Sandwich, Desserts",Delivery,cheap
923,923,Sai Abhiruchi,BTM,Casual Dining,"Dum Biryani, Dal Fry, Paneer Biryani","Andhra, North Indian, Biryani",Delivery,moderate
924,924,Capsicum Family Restaurant,BTM,Casual Dining,Mutton Biryani,"Biryani, North Indian",Delivery,moderate
925,925,Box Magic,Bannerghatta Road,Quick Bites,,"North Indian, South Indian, Seafood, Rolls",Delivery,cheap
926,926,Maa'r Rannaghor,JP Nagar,Quick Bites,,"Bengali, Chinese",Delivery,cheap
927,927,Easy Bites,JP Nagar,"Takeaway, Delivery","Sandwich, Crispy Chicken, French Fries","Fast Food, Sandwich",Delivery,cheap
928,928,Hiyar Majhe Kolkata,BTM,Quick Bites,"Radhaballavi, Biryani, Egg Noodles, Egg Roll, Fish Curry, Egg Devils, Thali","Bengali, North Indian",Delivery,cheap
929,929,Dabba Gosht,JP Nagar,"Takeaway, Delivery",,"Arabian, Middle Eastern",Delivery,cheap
930,930,Empire Restaurant,JP Nagar,"Takeaway, Delivery",,"Kerala, Seafood, South Indian, Chinese, North Indian, Charcoal Chicken, Beverages",Delivery,cheap
931,931,Punjabites,JP Nagar,"Takeaway, Delivery",,"North Indian, Charcoal Chicken",Delivery,cheap
932,932,Sri Lakshmi Dhaba,BTM,Quick Bites,"Paratha, Shahi Paneer",North Indian,Delivery,cheap
933,933,XO Belgian Waffle,BTM,Dessert Parlor,"Blueberry Waffles, Nutella Waffle, Hot Chocolate, Thick Shakes, Coffee, Oreo Shake, Chocolate Oreo","Desserts, Beverages",Delivery,cheap
934,934,Swadista Aahar,BTM,Quick Bites,"Panneer Butter Masala, Idli, Masala Dosa, Vada, Coffee, Roti, Thali","South Indian, North Indian, Chinese, Street Food",Delivery,cheap
935,935,Vegetarea,BTM,"Takeaway, Delivery",,South Indian,Delivery,cheap
936,936,Al-Bek,JP Nagar,"Takeaway, Delivery","Chicken Grill, Biryani","Biryani, North Indian, Charcoal Chicken, Chinese, Seafood, Rolls",Delivery,cheap
937,937,Aniram's,JP Nagar,Delivery,"Chilli Chicken, Butter Chicken, Kadhai Paneer, Hyderabadi Chicken Biryani, Jeera Rice, Ghee Rice, Chicken Masala","Chinese, North Indian",Delivery,cheap
938,938,Punjabi Nawabi,Bannerghatta Road,Quick Bites,"Dal Makhani, Lassi, Butter Chicken, Panneer Butter Masala, Mix Veg, Saag, Butter Naan",North Indian,Delivery,cheap
939,939,YummRajj,BTM,Quick Bites,,Fast Food,Delivery,cheap
940,940,Swad Punjab Da,BTM,Quick Bites,"Lassi, Roti, Veg Thali, Aloo Paratha, Egg Curry",North Indian,Delivery,cheap
941,941,BOX8- Desi Meals,Bannerghatta Road,"Takeaway, Delivery","Paratha, Salads, Dal Makhani, Salad, Masala Lemonade, Paneer Biryani, Sandwiches","North Indian, Mughlai, Fast Food",Delivery,cheap
942,942,Roti Wala,BTM,Quick Bites,"Gulab Jamun, Buttermilk, Egg Bhurji, Sprout Salad, Roti",North Indian,Delivery,cheap
943,943,Midnight Mania,BTM,Quick Bites,"Peri Peri Chicken, Chicken Pizza, White Pasta, Kit Kat Shake","Pizza, Italian, Beverages",Delivery,moderate
944,944,Kitchens@JP Nagar,JP Nagar,"Takeaway, Delivery",Vegetable Biryani,"Biryani, Kerala, Mughlai, Street Food, North Indian, Chinese, South Indian, Andhra",Delivery,cheap
945,945,Krishna Kuteera,Bannerghatta Road,Quick Bites,"Pav Bhaji, Coffee, Set Dosa, Vada, Masala Poori","South Indian, North Indian, Chinese",Delivery,cheap
946,946,Apna Punjab,BTM,Quick Bites,"Thali, Egg Masala, Chole, Paratha, Roti, Butter Chicken, Paneer Manchurian","North Indian, Chinese, Fast Food",Delivery,cheap
947,947,Paratha Junction,BTM,Quick Bites,"Paratha, Kadai Paneer","North Indian, Chinese",Delivery,cheap
948,948,Nellore Bhojanam,Bannerghatta Road,Quick Bites,Biryani,Andhra,Delivery,cheap
949,949,Momoz,BTM,Casual Dining,"Momos, Noodles, Thukpa, Crispy Honey Chicken, Manchow Soup, Manchurian, Chicken Momo","Chinese, Momos",Delivery,moderate
950,950,Kalingas,BTM,Quick Bites,"Rasgulla, Mutton Kosha, Chicken Kasha, Samosa Chaat, Kheer, Veg Thali","Oriya, Fast Food",Delivery,cheap
951,951,Kanteen The Eatery,Bannerghatta Road,Quick Bites,"Chole Bhature, Pav Bhaji, Misal Pav",North Indian,Delivery,cheap
952,952,Kullad Cafe,BTM,Cafe,"Poha, Coffee, Chai, Rolls, Ginger Tea, Aloo Paratha, Elaichi Tea","North Indian, Cafe, Fast Food, Beverages",Delivery,cheap
953,953,Donne Biriyani House,JP Nagar,Quick Bites,"Biryani, Kshatriya Kebab","Biryani, Andhra",Delivery,cheap
954,954,Litti Twist,BTM,Quick Bites,"Litti, Liti Chokha, Lassi, Tea, Paratha, Thali, Chai","North Indian, Bihari",Delivery,cheap
955,955,FreshMenu,Bannerghatta Road,Delivery,"Rolls, Salads, Salad, Sandwiches, Pasta, Burgers, Croissants","Healthy Food, Chinese, Biryani, North Indian, Continental, Salad, American, Burger",Delivery,cheap
956,956,Shanthi Sagar,JP Nagar,Casual Dining,"Coffee, Mushroom Masala, Masala Dosa, Palak Paneer","South Indian, North Indian, Chinese",Delivery,cheap
957,957,Cakebuy,Bannerghatta Road,Dessert Parlor,Chocolate Truffle,Desserts,Delivery,cheap
958,958,Five Star Chicken,JP Nagar,Quick Bites,Fries,"Burger, Fast Food, Roast Chicken, Finger Food",Delivery,cheap
959,959,Poha House,BTM,Quick Bites,,Maharashtrian,Delivery,cheap
960,960,Bathinda Tandoor,BTM,Quick Bites,,North Indian,Delivery,cheap
961,961,Corner House Ice Cream,Jayanagar,Dessert Parlor,"Hot Chocolate Fudge, Chocolate Malt, Thick Shakes, Chocolate Nut Sundae, Ice Cream Sundae, Fudge Cake, Coffee","Ice Cream, Desserts",Delivery,cheap
962,962,Delight Food,BTM,Casual Dining,,"Andhra, Chinese, Biryani",Delivery,cheap
963,963,Andhra Kitchen,Bannerghatta Road,"Takeaway, Delivery",,"Andhra, Biryani",Delivery,cheap
964,964,Veg By Nature,JP Nagar,"Takeaway, Delivery",,North Indian,Delivery,cheap
965,965,Fattoush,Bannerghatta Road,Casual Dining,"Mango Chiller, Fattoush, Prawn, Salads, Vegetable Biryani, Irani Chicken Tikka, Chilli Chicken","Arabian, Biryani, Chinese, Middle Eastern, Fast Food, North Indian, Mughlai, Seafood",Delivery,expensive
966,966,Chicken Magic,BTM,Quick Bites,,"Chinese, North Indian",Delivery,cheap
967,967,Behrouz Biryani,Bannerghatta Road,Delivery,"Gulab Jamun, Vegetable Biryani, Mint Raita",Biryani,Delivery,moderate
968,968,Abhiruchi Hotel,Bannerghatta Road,Casual Dining,"Egg Biryani, Chicken Curry, Chicken Boneless Biryani, Chilli Chicken, Vegetable Biryani, Jeera Rice","Andhra, Biryani, North Indian, Chinese",Delivery,cheap
969,969,Swathi Restaurant,JP Nagar,"Takeaway, Delivery",,"Andhra, North Indian, Chinese",Delivery,cheap
970,970,Fresh Kitchen,Bannerghatta Road,Casual Dining,,"North Indian, Chinese",Delivery,moderate
971,971,Hind Ka Chulah,Bannerghatta Road,Food Court,"Butter Chicken, Chole, Chicken Tikka, Biryani Combo, Roti, Tandoori Chicken, Naan","North Indian, Biryani",Delivery,moderate
972,972,Kuttanad,Bannerghatta Road,Quick Bites,,"Kerala, South Indian",Delivery,cheap
973,973,New Mahesh Friends Food Corner,BTM,Quick Bites,,"North Indian, Chinese",Delivery,cheap
974,974,Bohra Bohra CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,JP Nagar,Quick Bites,"Fruit Custard, Russian Cutlet",Bohri,Delivery,cheap
975,975,Pizza Hut,JP Nagar,Quick Bites,Prompt Service,Pizza,Delivery,moderate
976,976,Shree Krishna Sannidhi,Bannerghatta Road,Quick Bites,,"North Indian, Chinese",Delivery,cheap
977,977,BingeJoy!,JP Nagar,Kiosk,,"Biryani, Chinese, Fast Food",Delivery,cheap
978,978,Shiv Sai Hotel,Bannerghatta Road,Quick Bites,,North Indian,Delivery,cheap
979,979,MRA,BTM,"Takeaway, Delivery",,Bakery,Delivery,cheap
980,980,Beijing Bites,JP Nagar,"Takeaway, Delivery",,"Chinese, Thai, Momos",Delivery,cheap
981,981,A2B - Adyar Ananda Bhavan,JP Nagar,"Takeaway, Delivery",,"South Indian, North Indian, Chinese, Street Food",Delivery,cheap
982,982,Burj Hotel,Bannerghatta Road,Quick Bites,,"North Indian, Chinese",Delivery,cheap
983,983,Shaadi Ki Biryani,BTM,"Takeaway, Delivery",,"Biryani, North Indian, Mughlai",Delivery,cheap
984,984,Subway,Bannerghatta Road,Quick Bites,Salad,"Salad, Fast Food",Delivery,moderate
985,985,Madeena Hotel,Bannerghatta Road,Quick Bites,,"North Indian, Mughlai, Biryani",Delivery,cheap
986,986,Biryani Durbar,Bannerghatta Road,"Takeaway, Delivery","Chicken Biryani, Chicken Kebab","Biryani, North Indian",Delivery,cheap
987,987,Adyar Ananda Bhavan Sweets,JP Nagar,"Takeaway, Delivery",,"Mithai, Desserts",Delivery,cheap
988,988,The Good Bowl,Bannerghatta Road,"Takeaway, Delivery",,"Italian, North Indian, Biryani",Delivery,cheap
989,989,Mahesh Friends Food Center,BTM,Quick Bites,Lassi,"Chinese, North Indian",Delivery,cheap
990,990,Juice Shop,JP Nagar,"Takeaway, Delivery",,"Juices, Beverages, Ice Cream",Delivery,cheap
991,991,Kabab Magic,Jayanagar,Quick Bites,"Chicken Grill, Biryani, Shawarma Roll, Rolls, Chicken Kebab, Chicken Shwarma Roll, Pulpy Grape Juice","North Indian, Kebab, Chinese, Fast Food",Delivery,cheap
992,992,Nammura Donne Biriyani,Kanakapura Road,Quick Bites,,"Biryani, Fast Food",Delivery,cheap
993,993,Burger King,Bannerghatta Road,Quick Bites,"Burgers, Whopper Meal, Crispy Chicken, French Fries, Grilled Wings","Burger, Fast Food, Beverages",Delivery,moderate
994,994,Dadi's Dum Biryani,Bannerghatta Road,Casual Dining,"Chicken Biryani, Basmati Rice, Prawn, Tandoori Chicken, Vegetable Biryani, Galauti Kebab, Faluda","Biryani, North Indian, Mughlai",Delivery,moderate
995,995,Krishna Kuteera South,Bannerghatta Road,Casual Dining,,"South Indian, North Indian, Chinese",Delivery,cheap
996,996,Alankrutha,BTM,Casual Dining,"Chicken Biryani, Hyderabadi Biryani, Dum Biryani","Andhra, Biryani, North Indian, Chinese",Delivery,cheap
997,997,Paradise,JP Nagar,Casual Dining,"Kalmi Kabab, Hyderabadi Dum Biryani, Vegetable Biryani, Haleem, Supreme Mutton Biryani, Paneer Tikka, Hyderabadi Mutton Biryani","Biryani, North Indian, Kebab",Delivery,moderate
998,998,Kabab Mehal,JP Nagar,Quick Bites,,"Kebab, North Indian, Fast Food, Beverages",Delivery,cheap
999,999,Mughlai Kitchen,BTM,,"Momos, Oreo Shake","Mughlai, North Indian, Chinese, Momos",Delivery,moderate
